ID,firm_id,company_name,condensed_name,main,legal,address_1,address_2,city,state,zip,zip_4,phone,email,url
659,431.0,Grahn's Upholstery & Antiques,grahnsupholsteryandantiques,False,False,950 Highway 95 N,,Bayport,MN,55003.0,1014.0,6512828800.0,btaylor@startribune.com,http://www.valspar.com
660,431.0,Grahn's Upholstery & Furniture Restoration,grahnsupholsteryandfurniturerestoration,True,True,1221 Nicollet Ave # 225,,Minneapolis,MN,55403.0,2420.0,6516993135.0,kwest@startribune.com,http://www.valsparpaint.com
661,432.0,"Best Blacktop, Dale Griepp and Sons",bestblacktopdalegrieppandsons,False,False,1710 Douglas Dr N Ste 108,,Minneapolis,MN,55422.0,4397.0,6126993135.0,cccvip@startribune.com,
662,432.0,Dale Griepp & Sons Best Blacktop,dalegrieppandsonsbestblacktop,False,False,1700 Highway 36 W Ste 650,,Saint Paul,MN,55113.0,4027.0,6517764585.0,lisa.jacobus@startribune.com,
663,432.0,"Griepp, Dale and Sons, Best Blacktop",grieppdaleandsonsbestblacktop,False,False,2490 Territorial Rd,,Saint Paul,MN,55114.0,1570.0,6127764585.0,,
664,432.0,"Jellison Enterprises, Inc.",jellisonenterprisesinc,False,False,350 W 2nd St,,Winona,MN,55987.0,3171.0,9528352717.0,john.walker@startribune.com,http://www.friendlychev.com
665,432.0,Best Blacktop,bestblacktop,False,False,3688 S Park Ave,,Tucson,AZ,85713.0,5041.0,7635432700.0,,http://www.valleypools.com
666,432.0,Jellison's Best Blacktop,jellisonsbestblacktop,True,True,14 27th Ave SE,,Minneapolis,MN,55414.0,3102.0,7635432722.0,steve.yaeger@startribune.com,http://www.windyscollision.com
667,435.0,Sprint,sprint,False,False,3220 Loop Rd N,,Burnsville,MN,55306.0,5217.0,7634259656.0,patrick.davis@startribune.com,
668,435.0,Sprint PCS New Transfers,sprintpcsnewtransfers,False,False,9801 Dupont Ave S Ste 250,,Bloomington,MN,55431.0,3270.0,6516331042.0,,http://www.whitakerauto.com
669,435.0,Sprint PCS,sprintpcs,True,True,1300 Game Farm Rd N,,Mound,MN,55364.0,8015.0,9528900758.0,,http://www.facebook.com/pages/Whitaker-Buick/173982002636821
670,435.0,Sprint Nextel,sprintnextel,False,False,7625 County Road 50,,Carver,MN,55315.0,9604.0,9525453797.0,info@mwhi.com,http://twitter.com/whitakerautos
671,435.0,Sprint Long Distance,sprintlongdistance,False,False,,,,,,,9524523399.0,jvmurr@yahoo.com,http://www.wilkersoncpa.com
672,435.0,Sprint Broadband Group,sprintbroadbandgroup,False,False,,,,,,,,evininc1@msn.com,
673,435.0,Sprint Corp/Sprint PCS,sprintcorpsprintpcs,False,False,,,,,,,,midascustomer@msn.com,http://www.westernconstructioninc.com
674,435.0,Boost Mobile,boostmobile,False,False,,,,,,,,stevedrobinski@erincos.com,
675,437.0,Gibbs Lawn Inc,gibbslawninc,False,True,601 Carlson Pkwy,,Hopkins,MN,55305.0,5203.0,,sales@nelsonstucco.com,
676,439.0,Gordon Jewelers of Maplewood Mall,gordonjewelersofmaplewoodmall,False,False,128 W Rose St,,Owatonna,MN,55060.0,2337.0,6123632372.0,sales@twincityroofing.com,https://www.walsercjd.com/
677,439.0,Gordon's,gordons,False,False,7145 E Point Douglas Rd S,,Cottage Grove,MN,55016.0,3045.0,,annette.ozer@northmemorial.com,http://www.wagamonbrothers.com
678,439.0,"Gordon's Jewelers Of Minn., Inc.",gordonsjewelersofminninc,False,False,13915 Radium St NW Ste D,,Ramsey,MN,55303.0,9144.0,,steve.miller@northmemorial.com,http://www.wnins.com
679,,,,,,6300 Bunker Lake Blvd NW,,Anoka,MN,55303.0,5848.0,,todd.ostendorf@northmemorial.com,http://www.westernbr.com
680,439.0,Gordons Jewelers,gordonsjewelers,False,False,7460 Viking Blvd NW,,Anoka,MN,55303.0,9683.0,,larry.taylor@northmemorial.com,
681,439.0,Zale Corporation,zalecorporation,True,True,,,,,,,,pat.boran@northmemorial.com,http://www.westernroofingsupply.com
682,439.0,Zales,zales,False,False,620 Apache Mall,,Rochester,MN,55902.0,2109.0,9528889481.0,stephanie.davis@northmemorial.com,http://www.webbfinancial.com
683,439.0,Zales Jewelers,zalesjewelers,False,False,3001 White Bear Ave N Ste 1056,,Saint Paul,MN,55109.0,1207.0,6129734506.0,maria.gallegos@nashfinch.com,http://www.charnstrom.com
684,439.0,Zales Outlet,zalesoutlet,False,False,602 Kirkwood Mall,,Bismarck,ND,58504.0,5704.0,6516364300.0,mary.masse@nashfinch.com,http://www.kare11.com
685,439.0,Zales The Diamond Store,zalesthediamondstore,False,False,1605 1st St S,,Willmar,MN,56201.0,4234.0,6514394411.0,thesidingguys@qwestoffice.net,http://twincities.momslikeme.com/
686,439.0,Zales The Diamond Store Outlet,zalesthediamondstoreoutlet,False,False,182 Northtown Dr NE,,Minneapolis,MN,55434.0,1035.0,6514302820.0,brakemanbrh@comcast.net,http://www.showcaseminnesota.com/
687,446.0,"Grussing Roofing, Inc.",grussingroofinginc,True,True,Rosedale Mall,W Hwy 36 & Fairview Ave N,Saint Paul,MN,55113.0,,6514297758.0,diane.sparish@michaelfoods.com,
688,96082382.0,Gopher Motor Rebuilding Inc.,gophermotorrebuildinginc,False,True,Crossroads Shopping Center,41st and Division Street,Saint Cloud,MN,56301.0,,9522923958.0,beth.peta@michaelfoods.com,http://www.mnbound.com/
689,449.0,Garlock-French Roofing,garlockfrenchroofing,True,True,1600 Miller Trunk Hwy,,Duluth,MN,55811.0,5640.0,6517804240.0,northern.asphalt@yahoo.com,
690,450.0,G & H Truck Leasing Inc,gandhtruckleasinginc,False,False,12625 Wayzata Blvd,,Hopkins,MN,55305.0,1941.0,6124365237.0,,http://www.walkerroofing.com
691,450.0,North Star Idealease,northstaridealease,True,False,2102 Maplewood Mall,,Saint Paul,MN,55109.0,1201.0,7637862500.0,natalie.maczka@xcelenergy.com,http://www.nottco.com
692,450.0,North Star International Trucks Inc,northstarinternationaltrucksinc,False,False,1232 Eden Prairie Center,,Eden Prairie,MN,55344.0,,6516860487.0,dlcustadv@xcelenergy.com,http://www.walterhammond.com
693,450.0,Astleford International,astlefordinternational,False,False,Mall of America,E240,Minneapolis,MN,55425.0,,7634210198.0,james.g.erickson@xcelenergy.com,http://www.watergremlin.com
694,450.0,Astleford Idealease,astlefordidealease,False,True,757 Zales W Acres Mall,,Fargo,ND,58103.0,,6129731111.0,Custcomp@xcelenergy.com,http://www.westsidevw.com
695,450.0,North Star Truck Rental & Leasing Inc (OLD INFO),northstartruckrentalandleasingincoldinfo,False,False,River Hills Mall,,Mankato,MN,56001.0,,6512050674.0,Jeff.Eden@XCELENERGY.COM,https://www.whitebearlincoln.com
696,455.0,Gold Eagle Of Roseville,goldeagleofroseville,False,False,6415 LaBeaux Ave NE Suite C050,,Albertville,MN,55301.0,,6512447516.0,wendy.l.jaede@xcelenergy.com,
697,455.0,Roseville Gold Eagle,rosevillegoldeagle,True,True,915 County Rd 42 West # 2018,,Burnsville,MN,55306.0,4427.0,9529271702.0,rozanne.encinias@xcelenergy.com,http://www.warnersstellian.com
698,,,,,,38573 Tanger Dr,,North Branch,MN,55056.0,5404.0,6129730400.0,Diedra.K.Howard@xcelenergy.com,http://www.paulwilliamstire.com
699,,,,,,4305 Shady Oak Rd S,,Hopkins,MN,55343.0,6923.0,7634414501.0,Vincent.Gonzales@xcelenergy.com,http://www.facebook.com/pages/Paul-Williams-Tire-Company-Inc/241073030499
700,461.0,Green Boy Lawns Inc.,greenboylawnsinc,True,True,6921 Raven Ct,,Eden Prairie,MN,55346.0,2613.0,6129732261.0,brenda.hughes@xcelenergy.com,https://www.KlineAutoWorld.com
701,462.0,"Gray, Plant, Mooty, Mooty & Bennett, P.A.",grayplantmootymootyandbennettpa,False,False,6401 Cambridge St,,Minneapolis,MN,55426.0,4419.0,6512446177.0,andrea.borchers@xcelenergy.com,https://www.klinenissan.com
702,462.0,Gray Plant Mooty,grayplantmooty,False,False, 6530 James Ave N,,Brooklyn Center,MN,55430.0,,9528876060.0,tina.brusca@xcelenergy.com,https://www.klinevolvo.com
703,463.0,Gamber Roofing Company,gamberroofingcompany,True,True,2301 E 25th St,,Minneapolis,MN,55406.0,1220.0,6517317219.0,josie.parkhurst@xcelenergy.com,http://www.waldoch.com
704,465.0,Graco Inc,gracoinc,True,True,3000 Broadway St NE,,Minneapolis,MN,55413.0,1794.0,6517782650.0,judy.m.poferl@xcelenergy.com,http://www.young-america.com
705,466.0,Community Safety Net,communitysafetynet,True,False,1233 Larpenteur Ave W,,Roseville,MN,55113.0,6319.0,6519822280.0,mark.a.tarnowski@xcelenergy.com,
706,466.0,"Gateway Publishing, Inc.",gatewaypublishinginc,False,True,1233 Larpenteur Ave W,,Saint Paul,MN,55113.0,6319.0,6517483800.0,inquire@xcelenergy.com,http://www.youngstedts.com
707,468.0,"Giertsen Company of Minnesota, Inc.",giertsencompanyofminnesotainc,True,True,,,,,,,6517665660.0,sandi.a.kaduce@xcelenergy.com,http://www.facebook.com/Youngstedts
708,468.0,Giertsen Construction,giertsenconstruction,False,False,,,,,,,6517472000.0,custcomp@xcelenergy.com,http://twitter.com/youngstedts
709,469.0,Brad Ragan Tire & Appliance,bradragantireandappliance,False,False,12255 120th St S,,Hastings,MN,55033.0,9479.0,6516473528.0,anna.moehagen@xcelenergy.com,http://www.zieglercat.com
710,469.0,Carolina Tire,carolinatire,False,False,80 S 8th St Ste 500,,Minneapolis,MN,55402.0,5383.0,6516368300.0,David.Lindstrom@bmo.com,
711,469.0,Goodyear Auto Service Center,goodyearautoservicecenter,False,False,1010 W Saint Germain St,,Saint Cloud,MN,56301.0,3406.0,6517653819.0,melody.belknap@micorp.com,http://www.goldencare.com
712,469.0,Goodyear Tire & Rubber Company,goodyeartireandrubbercompany,False,True,600 New Hampshire Ave NW,,Washington,DC,20037.0,2403.0,6514268266.0,sue.quam@bmo.com,
713,469.0,Goodyear Tire & Service,goodyeartireandservice,True,True,2641 29th Ave S,,Minneapolis,MN,55406.0,1536.0,6512640200.0,jeanne.crain@micorp.com,
714,469.0,Just Tires,justtires,False,False,88 11th Ave NE,,Minneapolis,MN,55413.0,1829.0,9529979600.0,james.sathre@micorp.com,https://www.abraauto.com
715,470.0,Gregory's Carpet & Furniture Cleaning,gregoryscarpetandfurniturecleaning,True,True,PO Box 559,,Pembina,ND,58271.0,559.0,6518694080.0,genna.reitberger@micorp.com,http://twitter.com/ABRAauto
716,470.0,Gregory's Carpet & Upholstery,gregoryscarpetandupholstery,False,False,,,,,,,9528542211.0,districtoperations.executiveescalations@bmo.com,https://plus.google.com/+abraautobody/posts
717,,,,,,,,,,,,9528876045.0,customerfeedbackteam@bmo.com,http://www.facebook.com/abraauto
718,,,,,,8385 10th Ave N,,Golden Valley,MN,55427.0,4420.0,9528908500.0,ehren.mcgeehan@bmo.com,http://www.americanruglaundry.com
719,473.0,General Mills Consumer Services,generalmillsconsumerservices,False,False,,,,,,,9524353235.0,sales@nordicinsulation.com,http://www.BlaineAutoBody.com
720,473.0,"General Mills, Inc",generalmillsinc,True,True,12 Broadway Ave N,,Rochester,MN,55906.0,3795.0,6517683200.0,ctw@nordicinsulation.com,https://www.bloomingtonchryslerjeep.net
721,473.0,Box Tops for Education,boxtopsforeducation,False,False,,,,,,,6513651975.0,qnews@qwest.com,http://www.mastersonpersonnel.com/home.html
722,473.0,General Mills Sales Inc,generalmillssalesinc,False,False,3013 W 66th St,,Richfield,MN,55423.0,1943.0,6512296134.0,info@mattressvalue.com,http://www.mastersonstaffing.com/
723,475.0,Gene's Service,genesservice,True,True,820 Superior Blvd,,Wayzata,MN,55391.0,,6516956201.0,bruce@mattressvalue.com,http://www.wenzelplumbing.com/
724,479.0,"Homeco Insulation, Inc.",homecoinsulationinc,True,True,1915 County Road D E,,Maplewood,MN,55109.0,5309.0,9529856180.0,nbrco@qwestoffice.net,https://www.stanleysteemer.com/locations-home/mn/mn-eden-prairie/895
725,482.0,High Security,highsecurity,False,False,4020 Silver Lake Rd. NE,,Minneapolis,MN,55421.0,4396.0,7635761060.0,chadthompson@northerncargo.net,http://www.stanleysteemer.com
726,482.0,"Highland Electric, Inc.",highlandelectricinc,True,True,10650 County Road 81,Ste 222,Osseo,MN,55369.0,4075.0,6126592000.0,laura.juergens@allianzlife.com,http://www.facebook.com/stanleysteemer
727,482.0,RSR Electric,rsrelectric,False,False,629 Lowry Ave NE,,Minneapolis,MN,55418.0,2854.0,9529483131.0,Complaints_in-box@allianzlife.com,https://www.northcountryford.com
728,483.0,"Hilltop Trailer Sales, Inc.",hilltoptrailersalesinc,False,True,326 E Hennepin Ave Ste 206,,Minneapolis,MN,55414.0,1165.0,6514668330.0,,http://www.themarsh.com
729,484.0,Hoeft Appliance Center,hoeftappliancecenter,True,True,627 Lowry Ave NE,,Minneapolis,MN,55418.0,2854.0,6512655999.0,,https://www.facebook.com/TheMarshACenterForBalanceAndFitness
730,484.0,Hoeft's Electric Co,hoeftselectricco,False,False,,,,,,,6515520420.0,,
731,487.0,Hagen's Auto Body,hagensautobody,True,False,,,,,,,9523612929.0,,http://www.amsi-corp.com
732,487.0,"Hagen's Body Shop, Inc.",hagensbodyshopinc,False,False,,,,,,,6123317388.0,ebanking@northeastbank-mn.com,http://www.govmint.com
733,489.0,Horton Inc,hortoninc,True,True,PO Box 9452,Consumer Services Jfb Annex,Minneapolis,MN,55440.0,9452.0,9529422832.0,,
734,489.0,Horton Industrial Products Inc - Webster SD,hortonindustrialproductsincwebstersd,False,False,PO Box 1113,,Minneapolis,MN,55440.0,1113.0,9529257333.0,lwatts@ingdirect.com,http://www.diamondheadjewelers.com
735,489.0,Horton Industries,hortonindustries,False,False,1 General Mills Blvd,,Minneapolis,MN,55426.0,1347.0,7635774060.0,ombudsman@ingdirect.com.,
736,489.0,Horton Manufacturing,hortonmanufacturing,False,False,7233 Vincent Ave S,,Minneapolis,MN,55423.0,2897.0,9529362700.0,keith.beveridge@novusglass.com,http://www.aabbottferraro.com
737,489.0,Horton Vehicle Components Inc - Britton SD,hortonvehiclecomponentsincbrittonsd,False,False,9541 Foley Blvd NW,,Coon Rapids,MN,55433.0,5524.0,6127288300.0,kimberly.wilson@novusglass.com,https://twitter.com/AabbottFerraro
738,,,,,,3102 103rd Ln NE,,Minneapolis,MN,55449.0,4522.0,7634162800.0,info@northerndoor.com,http://www.facebook.com/pages/The-eye-nook/147787888625981
739,,,,,,2030 Saint Clair Ave,,Saint Paul,MN,55105.0,1100.0,9523802000.0,nbeckman@northerndoor.com,https://plus.google.com/104931567248922378579/about
740,,,,,,5200 West 74th Street,,Edina,MN,55439.0,,6122767000.0,internetsales@novakgm.com,http://www.theeye-nook.com
741,496.0,"Hawkins, Inc.",hawkinsinc,True,True,7810 University Ave NE,,Fridley,MN,55432.0,2625.0,7635093700.0,brady.androff@northlandwater.com,
742,496.0,Hawkins Chemical Inc. (old name),hawkinschemicalincoldname,False,False,334 University Ave E,,Saint Paul,MN,55130.0,4432.0,9522268300.0,,https://www.angieslist.com/companylist/us/mn/minneapolis/roncor-custom-rebuilders-reviews-390607.htm
743,497.0,Hoigaards Inc,hoigaardsinc,True,True,2800 Lyndale Ave S,,Minneapolis,MN,55408.0,2156.0,9525428000.0,minneapolis@northlandwater.com,https://www.facebook.com/pages/Roncor-Custom-Rebuilders/313076833969
744,497.0,Hoigaards,hoigaards,False,True,2565 Walnut St,,Saint Paul,MN,55113.0,2522.0,6128216221.0,stpaul@northlandwater.com,https://www.houzz.com/pro/roncorcustomrebuilders/roncor-custom-rebuilders
745,498.0,A.E. Henry Funeral Home,aehenryfuneralhome,False,False,,,,,,,9529271230.0,hansonji@wellsfargo.com,
746,498.0,Holcomb-Henry-Boom Funeral Home,holcombhenryboomfuneralhome,True,True,,,,,,,6123787181.0,Lois.A.Sullivan@wellsfargo.com,
747,498.0,Holcomb-Henry-Boom Funeral Home & Cremation,holcombhenryboomfuneralhomeandcremation,False,False,,,,,,,6123315445.0,Jeffrey.D.Kemink@wellsfargo.com,http://www.southdaleoptical.com
748,500.0,"Austin's Auto Repair Center, Inc.",austinsautorepaircenterinc,True,True,,,,,,,9522497070.0,carolyn.h.roby@wellsfargo.com,
749,502.0,Hardrives Inc,hardrivesinc,True,True,,,,,,,9528060221.0,joandt@email.com,
750,503.0,"Olson Family Enterprises, Inc",olsonfamilyenterprisesinc,False,True,,,,,,,6127064000.0,newgateschool@mail.com,http://www.housemaster.com
751,503.0,"Houle Insulation, Inc",houleinsulationinc,True,False,,,,,,,7633918111.0,david@podanys.com,
752,,,,,,,,,,,,7635723222.0,john@owensco.com,
753,,,,,,,,,,,,7634226632.0,srobinson@OWENSCO.COM,https://www.krinkies.com
754,506.0,"Homecare, Inc.",homecareinc,False,False,,,,,,,6123377051.0,jareko@olsenfire.com,
755,509.0,"Hirte Transfer & Storage, Inc.",hirtetransferandstorageinc,True,True,,,,,,,6127824169.0,lisao@olsenfire.com,http://wayzatamarine.com/
756,,,,,,,,,,,,7637853015.0,kevinolsen@olsenfire.com,
757,518.0,"House of Clocks, Inc",houseofclocksinc,True,True,,,,,,,7635365328.0,plymouthroofing@hotmail.com,http://www.prestigepools.com
758,519.0,Downtown Jaguar Land Rover (old),downtownjaguarlandroverold,False,False,,,,,,,6123787101.0,,http://www.fourstarauto.com
759,519.0,Downtown Pontiac Jaguar,downtownpontiacjaguar,False,False,,,,,,,6123813000.0,daphne@pilgrimdrycleaners.com,http://www.idea-ma.com
760,519.0,Luther Downtown Jaguar Lotus Land Rover,lutherdowntownjaguarlotuslandrover,False,False,10430 Excelsior Blvd,,Hopkins,MN,55343.0,3427.0,6126428000.0,chaynes@pilgrimdrycleaners.com,
761,519.0,Jaguar Land Rover Minneapolis,jaguarlandroverminneapolis,False,False,,,,,,,6122872115.0,dholmes@palenkimball.com,http://tbs.toshiba.com/tbs/
762,519.0,Hansord Pont Company,hansordpontcompany,False,False,,,,,,,5072388300.0,,
763,520.0,Bockstruck Jewelers,bockstruckjewelers,False,True,,,,,,,5076743210.0,parentsauto@yahoo.com,
764,520.0,Rogers Corporate Awards,rogerscorporateawards,False,False,PO Box 506,,Osseo,MN,55369.0,506.0,3207592785.0,dave@parentsautocare.com,https://www.goodinco.com
765,520.0,The H. Bockstruck Co.,hbockstruckco,False,False,,,,,,,5075836627.0,dolson@kpmg.com,http://www.actionautopartsmn.com
766,520.0,Bockstruck's Fine Jewelry,bockstrucksfinejewelry,False,True,,,,,,,6512579074.0,skopher@kpmg.com,http://www.sunsetfuneralservices.com
767,522.0,"Harold Chevrolet, Inc. (old)",haroldchevroletincold,False,False,,,,,,,2188787878.0,mcrottier@kpmg.com,http://www.wetpaintart.com
768,522.0,Lupient Chevrolet of Bloomington,lupientchevroletofbloomington,True,True,3100 E Hennepin Ave,,Minneapolis,MN,55413.0,2923.0,2187201053.0,minneapolis@patioenc.com,https://www.johnroberts.com/
769,522.0,Lupient Suzuki of Bloomington,lupientsuzukiofbloomington,False,False,2381 Rosegate,,Roseville,MN,55113.0,,2187232938.0,suzann.thorn@patioenclosures.com,
770,522.0,Lupient Kia of Bloomington,lupientkiaofbloomington,False,False,3550 South Hwy 100,,Minneapolis,MN,55416.0,2398.0,2187201076.0,Karen@petersonroofing.net,https://www.tcfence.com/
771,523.0,Honeywell Inc,honeywellinc,True,True,5425 Excelsior Blvd,,Saint Louis Park,MN,55416.0,2912.0,2187201042.0,linda@petersonroofing.net,http://www.strippersonselby.com
772,523.0,Honeywell Automation & Control Solutions,honeywellautomationandcontrolsolutions,False,False,5425 Excelsior Blvd,,Minneapolis,MN,55416.0,2912.0,2187365623.0,info@parkchryslerjeep.com,http://www.adc.com
773,525.0,Handicapped Driving Systems,handicappeddrivingsystems,False,False,536 Snelling Ave N,,Saint Paul,MN,55104.0,2332.0,2183275340.0,ddworsky@parkchryslerjeep.com,http://www.dolphinpool-spa.com
774,525.0,Handicapped Driving Systems Inc,handicappeddrivingsystemsinc,False,False,515 Highway 96 W,,Saint Paul,MN,55126.0,1903.0,5073879460.0,louis.ainsworth@pentair.com,https://www.chsinc.com
775,525.0,HDS Specialty Vehicles,hdsspecialtyvehicles,False,False,1620 Commerce Dr,,North Mankato,MN,56003.0,1912.0,7632714165.0,,http://www.broadviewsecurity.com
776,,,,,,14475 Quiram Dr Ste 1,,Rogers,MN,55374.0,9067.0,2182996760.0,noell.mcpheeters@pentair.com,http://www.mainmotor.com
777,526.0,Federal Sales Co/Harris Machinery,federalsalescoharrismachinery,False,True,381 118th Ave NW,,Minneapolis,MN,55448.0,2493.0,9527585666.0,mgreene@walser.com,http://www.facebook.com/mainmotors?ref=hl
778,526.0,Harris Machinery Co,harrismachineryco,False,False,,,,,,,3206296777.0,pporter@walser.com,http://twitter.com/MainMotorAnoka
779,526.0,Harris Warehouse Canvas & Camping,harriswarehousecanvasandcamping,False,False,9301 Bryant Ave S Ste 215,,Bloomington,MN,55420.0,3482.0,7633894504.0,webleads@walserbpgbloomington.dsmessage.com,http://www.berginautobody.com
780,527.0,Hinding Company Heating & Air,hindingcompanyheatingandair,False,False,2077 Ellis Ave # A,,Saint Paul,MN,55114.0,1308.0,3202517110.0,,http://www.ezmasonry.com
781,527.0,"Hinding Heating, Air & Electric, Inc.",hindingheatingairandelectricinc,True,True,,,,,,,5072857870.0,arsclassic@aol.com,http://www.economymufflermn.net
782,528.0,Holiday Companies,holidaycompanies,False,False,,,,,,,5072857905.0,dkim513260@aol.com,http://www.alsautotrans.com
783,528.0,Holiday Stores,holidaystores,False,False,,,,,,,3202020836.0,tgmetcor@yahoo.com,http://alsautotrans.com
784,528.0,Holiday Stores & Stations,holidaystoresandstations,False,False,1435 White Bear Ave N,,Saint Paul,MN,55106.0,2402.0,5075322443.0,kbwka@aol.com,https://www.buerkleacura.com
785,528.0,Holiday Gas Station,holidaygasstation,False,False,,,,,,,6516592025.0,info@plantscapeinc.com,https://www.facebook.com/BuerkleAcura
786,528.0,"Holiday Stationstores, Inc.",holidaystationstoresinc,False,True,3701 Alabama Ave S,,Minneapolis,MN,55416.0,5156.0,6123033667.0,info@commericalsilk.com,https://twitter.com/BuerkleAcura
787,528.0,Holiday,holiday,False,False,3624 Galleria,,Minneapolis,MN,55435.0,4220.0,,stacey@plantscapeinc.com,
788,532.0,Hiawatha Lumber Company,hiawathalumbercompany,True,True,400 St. Peter Street,,Saint Paul,MN,55102.0,1105.0,5074330229.0,betty@penncycle.com,http://www.arrowinvergrove.com
789,534.0,Heritage Builders,heritagebuilders,True,True,5108 Edina Industrial Blvd,,Edina,MN,55439.0,3008.0,2188285424.0,bill@penncycle.com,
790,,,,,,1601 Southtown Dr,,Bloomington,MN,55431.0,1470.0,2187232947.0,Brenda.Herbst@Medica.com,
791,,,,,,8033 Knox Ave S,,Minneapolis,MN,55431.0,1444.0,2187232800.0,jane.tessmann@medica.com,
792,,,,,,1885 Douglas Dr. N.,,Minneapolis,MN,55422.0,4386.0,2187201067.0,bill.cousins@pioneerwheel.com,https://www.bloomingtonacura.com
793,,,,,,7171 Ohms Ln.,,Minneapolis,MN,55439.0,2115.0,2187738701.0,,https://www.bloomingtonsubaru.com
794,,,,,,PO Box 524,,Minneapolis,MN,55440.0,524.0,3206325421.0,,https://www.facebook.com/Ditter-Cooling-Heating-Electrical-175538745832335/
795,,,,,,1985 Douglas Dr N,Mn10-131A,Minneapolis,MN,55422.0,3992.0,5077527331.0,,http://www.ditterinc.com
796,539.0,Hoffman Corner Heating & Air Conditioning,hoffmancornerheatingandairconditioning,True,True,,,,,,,2182627155.0,,https://www.pinterest.com/pin/198862139770307963/
797,541.0,Hilton Fire Brick Services Inc,hiltonfirebrickservicesinc,False,False,16290 Kenrick Loop,,Lakeville,MN,55044.0,8495.0,5073879410.0,stever@wblsuperstore.com,http://www.gregies.com
798,541.0,Hilton Fire-Brick Service Inc,hiltonfirebrickserviceinc,False,False,501 30th Ave SE,,Minneapolis,MN,55414.0,3218.0,3202564880.0,leeg@wblsuperstore.com,http://www.floor-center.com
799,541.0,Hilton Mini Storage,hiltonministorage,False,False,915 7th St W,,Saint Paul,MN,55102.0,3602.0,5074442200.0,paulr@wblsuperstore.com,
800,541.0,"Refractory Service, Inc.",refractoryserviceinc,True,True,PO Box 1224,,Minneapolis,MN,55440.0,1224.0,2185872772.0,charlesg@wblsuperstore.com,http://www.andersoncleaners.net
801,,,,,,4567 American Blvd W,,Bloomington,MN,55437.0,1123.0,5072857883.0,,https://cornerstoneford.com/
802,,,,,,PO Box 1216,,Minneapolis,MN,55440.0,1216.0,3202597566.0,clehr@bloomingtonlm.com,https://plus.google.com/116009157788377236253/posts
803,543.0,Hage Kobany Transmission Service,hagekobanytransmissionservice,True,True,320 3rd Ave E,,Alexandria,MN,56308.0,1406.0,3202597565.0,kpatterson@bloomingtonlm.com,http://www.kesslermaguire.com
804,543.0,Hage-Kobany Transmissions & Driveline Inc,hagekobanytransmissionsanddrivelineinc,False,False,650 50th Ave W,,Alexandria,MN,56308.0,9588.0,2187423314.0,qualinsu@qualityinsulationmn.com,http://www.cblfloors.com
805,543.0,"Hage-Kobany Transmission & Automotive Service, Inc.",hagekobanytransmissionandautomotiveserviceinc,False,False,5310 Highway 29 S,,Alexandria,MN,56308.0,6079.0,3202313201.0,,https://colorglo.com/
806,546.0,International Design Center Inc,internationaldesigncenterinc,False,False,115 Elm St W,,Annandale,MN,55302.0,1154.0,7153667378.0,,
807,,,,,,460 W Main St,,Anoka,MN,55303.0,2017.0,6128744760.0,office@qeroof.com,https://www.facebook.com/colorglointernational
808,,,,,,5980 149th St W,,Apple Valley,MN,55124.0,5701.0,6517357847.0,jerry@raymondautobody.com,https://twitter.com/ColorGlo/
809,,,,,,5495 Highway 100,,Aurora,MN,55705.0,8705.0,9528982235.0,jslom@raymondautobody.com,
810,,,,,,15052 Dellwood Dr,,Brainerd,MN,56401.0,6938.0,9524748990.0,wrossbach@rossbachconst.com,
811,551.0,Ameriprise Financial,ameriprisefinancial,True,True,PO Box 426,,Beaver Bay,MN,55601.0,426.0,6514528070.0,dhruby@rossbachconst.com,http://riccarhvac.com
812,551.0,Riversource Investment,riversourceinvestment,False,False,1106 Paul Bunyan Dr S,,Bemidji,MN,56601.0,,9528310673.0,RichRossbach@rossbachconst.com,http://www.saintpaulhotel.com
813,551.0,RiverSource Life Insurance Company,riversourcelifeinsurancecompany,False,False,315 14th St S,,Benson,MN,56215.0,1705.0,7635935405.0,office@rossbachconst.com,http://www.stpaulhotel.com
814,,,,,,281 Jefferson Blvd,,Big Lake,MN,55309.0,9573.0,3206329214.0,info@rudyluthertoyota.com,http://www.facebook.com/TheSaintPaulHotel
815,554.0,"IC System, Inc.",icsysteminc,True,True,905 E Bismarck Expy,,Bismarck,ND,58504.0,6602.0,7634940275.0,monte.bion@rudyluthertoyota.com,http://twitter.com/SaintPaulHotel
816,554.0,I C System Collection Agency,icsystemcollectionagency,False,False,8654 Central Ave NE,,Blaine,MN,55434.0,3315.0,9525139867.0,don.schumacher@rudyluthertoyota.com,http://www.southsideheating.com
817,562.0,JBE Inc,jbeinc,False,False,123 W Market,,Bloomington,MN,55425.0,5521.0,6516391620.0,rick.johnson@rudyluthertoyota.com,http://www.facebook.com/pages/Southside-Heating-and-Air-Conditioning/187663791257540?v=info
818,562.0,Johnson Roofing & Sheet Metal,johnsonroofingandsheetmetal,True,True,8401 Lyndale Ave S,,Minneapolis,MN,55420.0,2235.0,9529294150.0,deborah.basurto@rudyluthertoyota.com,http://www.citywidedoorco.com
819,562.0,Milton Johnson Roofing,miltonjohnsonroofing,False,False,50 W 98th St,,Bloomington,MN,55420.0,4802.0,6517025577.0,Mark.Beithon@lutherauto.com,https://www.valleycardealers.com
