ID,firm_id,company_name,condensed_name,main,legal,full_address,city,state,zip,zip_4,phone,email,url
349,209,Cub Liquor,cubliquor,FALSE,FALSE,11100 Hampshire Ave S Ste B ,Minneapolis,MN,55438,2740,9528949040,,http://www.lotsurveyscompany.com
350,209,Cub Pharmacy,cubpharmacy,FALSE,FALSE,897 Hinckley Rd ,Burlingame,CA,94010,1502,7634242510,andreag@yourccsteam.com,http://www.lesjonesroofing.com
351,211,Commerce Express Inc,commerceexpressinc,TRUE,TRUE,3738 Pillsbury Ave S ,Minneapolis,MN,55409,1221,7637804323,wrjellison@yahoo.com,http://www.lonmusolf.com
352,212,Campus Travel Center Inc,campustravelcenterinc,TRUE,TRUE,464 Stillwater Rd ,Mahtomedi,MN,55115,,9524326300,mbailey@ll.net,http://www.rainsoftofperham.com
353,214,Centraire,centraire,FALSE,FALSE,1909 W Burnsville Pkwy ,Burnsville,MN,55337,4233,6514867933,sales@gibbslawn.com,
354,214,Centraire Heating & Air Conditioning Inc,centraireheatingandairconditioninginc,TRUE,TRUE,6540 Penn Ave S ,Richfield,MN,55423,1143,7637559802,mbalsom@zalecorp.com,
355,214,Centraire Heating & AC Inc,centraireheatingandacinc,FALSE,FALSE,551 Valley Park Dr ,Shakopee,MN,55379,1874,7636824940,guygrussing@hotmail.com,http://www.newbrightonford.com
356,216,"Custom Pools, Inc.",custompoolsinc,TRUE,TRUE,2750 Eagandale Blvd ,Eagan,MN,55121,1209,9524358300,amy@grussingroofing.com,http://www.mnstatefair.org
357,216,Custom Pools & Spas Inc,custompoolsandspasinc,FALSE,FALSE,2000 1st Ave N ,Moorhead,MN,56560,2309,7637679330,guy@grussingroofing.com,http://www.muskalighting.com
358,220,Carmichael Lynch Spong,carmichaellynchspong,TRUE,TRUE,405 9th St SE ,Minot,ND,58701,4804,7634214252,gopmotor@aol.com,http://www.centerpointenergy.com
359,220,Carmichael Lynch Spong Public Relations,carmichaellynchspongpublicrelations,FALSE,FALSE,1016 10th St SE ,Jamestown,ND,58401,5821,6514544406,,
360,220,Carmichael Lynch Thorburn Design,carmichaellynchthorburndesign,FALSE,FALSE,PO Box 191 ,Devils Lake,ND,58301,191,6519824511,gdownes@garlock-french.com,http://www.metro-cleaning-services.com
361,221,CertainTeed Corp Building Materials,certainteedcorpbuildingmaterials,FALSE,FALSE,801 Industrial Blvd ,Morris,MN,56267,,7635713744,sloyd@astleford.com,http://www.askmerrill.ml.com
362,221,CertainTeed Corp,certainteedcorp,TRUE,TRUE,3225 E Thayer Ave ,Bismarck,ND,58501,3354,6514381481,lwaters@northstartrucks.com,http://www.mickman.com
363,221,CertainTeed Roofing,certainteedroofing,FALSE,FALSE,300 S Central Ave ,Duluth,MN,55807,2368,6514511579,,
364,221,Certain Teed Corporation Tech Center,certainteedcorporationtechcenter,FALSE,FALSE,819 S 46th St ,Grand Forks,ND,58201,3841,9528911700,,
365,225,"Leske Co., Inc.",leskecoinc,FALSE,FALSE,2505 Alexander St SW ,Owatonna,MN,55060,4721,9528814299,,
366,225,Leske Masonry,leskemasonry,TRUE,TRUE,PO Box 387 ,Jamestown,ND,58402,387,7634948364,kgallivan@graco.com,
367,227,"Carl's Auto Body, Inc.",carlsautobodyinc,TRUE,TRUE,9150 W 35W Service Dr NE ,Blaine,MN,55449,6745,6517738558,charlotte_m_boyd@graco.com,https://www.midas.com/minneapolis/store.aspx?shopnum=2239&dmanum=576001
368,229,Alexander's Mobility Services,alexandersmobilityservices,TRUE,FALSE,15306 Highway 7 ,Minnetonka,MN,55345,3529,6516461003,info@communitysafetynet.com,http://www.ragstock.com
369,229,Alexander's Moving & Storage,alexandersmovingandstorage,FALSE,FALSE,400 Cty Rd. 42 ,Burnsville,MN,55337,,9529381404,kmg@giertsenco.com,http://www.premierbanks.com
370,229,"Stanley G Alexander, Inc.",stanleygalexanderinc,FALSE,TRUE,3101 W 69th St  MACF4822-021 ,Edina,MN,55435,,7632716800,charlied@giertsenco.com,http://www.monray.com
371,230,"Metro Concrete Raising, Inc.",metroconcreteraisinginc,TRUE,TRUE,3200 Main St NW Ste 250 ,Minneapolis,MN,55448,1197,6516362277,keving@giertsenco.com,
372,231,Countryside Volkswagen Inc,countrysidevolkswageninc,TRUE,TRUE,1011 1st St S Ste 490 ,Hopkins,MN,55343,9479,5076456887,ken.davis@goodyear.com,http://www.mwqa.com
373,231,Countryside Volkswagen Saab Inc,countrysidevolkswagensaabinc,FALSE,FALSE,5871 Neal Ave N ,Stillwater,MN,55082,2177,7635530611,gregorysca@earthlink.net,http://www.morries.com
374,231,Schmelz Countryside Saab,schmelzcountrysidesaab,FALSE,FALSE,8120 Penn Ave S Ste 265 ,Minneapolis,MN,55431,1326,6514230300,jeff.hagen@genmills.com,http://www.facebook.com/MorriesAuto
375,231,Schmelz Countryside Volkswagen,schmelzcountrysidevolkswagen,FALSE,FALSE,5448 S Robert Trl ,Inver Grove Heights,MN,55077,1406,9524471555,lee.anderson@genmills.com,http://www.metricautoworks.com
376,232,Creative Lighting Inc,creativelightinginc,TRUE,TRUE,4124 Quebec Ave N Ste 106 ,Minneapolis,MN,55427,1200,9524031620,,https://www.securian.com
377,233,Crystal-Pierz Marine,crystalpierzmarine,FALSE,TRUE,110 2nd St S Ste 306 ,Waite Park,MN,56387,1367,9523809900,genesservice@gmail.com,
378,233,Crystal - Pierz Marine,crystalpierzmarine,FALSE,FALSE,4886 Miller Trunk Hwy ,Duluth,MN,55811,1504,6127898689,homeco2@visi.com,http://www.mckaysfamily.com
379,233,Crystal Marine,crystalmarine,FALSE,FALSE,3140 Neil Armstrong Blvd # 101 ,Saint Paul,MN,55121,2272,6513791440,homeco@visi.com,http://www.mckaysdodge.com
380,233,Pierz Marine Inc,pierzmarineinc,FALSE,FALSE,4130 Blackhawk Rd Ste 122 ,Saint Paul,MN,55122,1700,6514397200,dgulden@homecoinsulation.com,http://www.mayerelectriccorp.com
381,233,Tracker Marine - Shakopee,trackermarineshakopee,FALSE,FALSE,401 16th Ave NW  Ste 101A ,Rochester,MN,55903,,2187270272,Info@homecoinsulation.com,http://www.mayerelec.com
382,233,"Tracker Marine, LLC",trackermarinellc,FALSE,FALSE,7100 Northland Circle Ste 210 ,Brooklyn Park,MN,55428,,9524698400,,http://www.hartmancommunities.com
383,233,Bass Pro Shops Tracker Boating Center,bassproshopstrackerboatingcenter,TRUE,FALSE,1350 E Hwy 96 ,White Bear Lake,MN,55110,,6514831504,,http://www.rosevillemidwayford.net
384,233,TMBC LLC,tmbcllc,FALSE,FALSE,4126 W Cty Rd 42 ,Savage,MN,55378,,6517794028,,
385,,,,,,1005 SW Disk Dr Suite 101 MAC P6322-010 ,Bend,OR,97701,,9205928677,Sandy@hagensautobody.com,http://www.meritchev.com
386,243,Classic Cleaners,classiccleaners,FALSE,FALSE,203 S Front St ,Saint Peter,MN,56082,2513,6514517332,dave.tomlinson@harmonglassmn.com,
387,246,Carousel Automobiles,carouselautomobiles,FALSE,FALSE,PO Box 296 ,Saint Peter,MN,56082,296,9524517332,contactus@harmonautoglassmn.com,http://www.facebook.com/pages/Midwest-Northern-Nut-Company/150077071670652?sk=wall
388,246,Carousel Porsche,carouselporsche,FALSE,FALSE,7843 12th Ave S ,Bloomington,MN,55425,1002,8003337731,Customer.Service@Hawkinsinc.com,http://www.marsden.com
389,246,Carousel Audi,carouselaudi,FALSE,FALSE,823 W Lake St ,Minneapolis,MN,55408,2899,6123386705,firebird@gtojon.com,http://www.marsh.com
390,246,Audi Minneapolis,audiminneapolis,TRUE,TRUE,PO Box 21401 ,Eagan,MN,55121,401,6123385616,dhall@hardrivesinc.com,http://www.martinwilliams.com
391,248,Culligan Soft Water Services Company,culligansoftwaterservicescompany,FALSE,FALSE,1551 Payne Ave ,Saint Paul,MN,55130,3218,9529411044,bmehlhaff@hardrivesinc.com,http://www.facebook.com/MartinWilliamsAdvertising
392,248,Culligan Water Conditioning-Minnetonka,culliganwaterconditioningminnetonka,TRUE,TRUE,,,,,,9529332255,info@houleinsulation.com,http://twitter.com/20tonideas
393,248,Culligan - Minnetonka,culliganminnetonka,FALSE,FALSE,,,,,,6123346050,searl56@comcast.net,http://www.mna.org
394,249,Culligan Water Conditioning Co,culliganwaterconditioningco,TRUE,TRUE,PO Box 9300 ,Minneapolis,MN,55440,9300,6123346222,stephanie@frontstepmarketing.com,https://www.pulte.com/homes/minnesota
395,253,"Cremation Society of Minnesota, LLC",cremationsocietyofminnesotallc,TRUE,TRUE,15407 McGinty Rd W ,Wayzata,MN,55391,2399,9528941473,info@hirte.net,http://www.facebook.com/PulteGroup
396,253,Waterson Funeral Home,watersonfuneralhome,FALSE,FALSE,PO Box 5650 ,Minneapolis,MN,55440,5650,6123346000,dispatch@hirtetransfer.net,http://twitter.com/PulteHomes
397,253,"Cremation Society, Inc.",cremationsocietyinc,FALSE,FALSE,10775 SW 188th St Ste 2 ,Miami,FL,33157,6711,6123758500,meggie.wood@hirtetransfer.com,http://www.homeenergycenter.com
398,255,Forsythe Appraisals LLC,forsytheappraisalsllc,TRUE,TRUE,4000 Highway 61 N ,Saint Paul,MN,55110,4664,8003451145,,http://www.mastertransmission.com
399,256,Concept Group Atlanta (satellite office),conceptgroupatlantasatelliteoffice,FALSE,FALSE,225 S 6th St Ste 1400 ,Minneapolis,MN,55402,4654,2152742387,info@downtownjaguar.com,http://www.midwaychevy.com
400,256,"Concept Group, Inc.",conceptgroupinc,TRUE,TRUE,1177 Avenue Of The Americas ,New York,NY,10036,2714,6103416470,bob.notch@downtownjaguar.com,http://www.minneapolisbusinesscollege.edu
401,260,"Jade, Inc.",jadeinc,FALSE,TRUE,12701 Whitewater Dr Ste 300 ,Minnetonka,MN,55343,4160,6514889668,ted.terp@lutherauto.com,http://www.globeuniversity.edu
402,260,Rosedale BP,rosedalebp,FALSE,FALSE,PO Box 2834 Centex Homes - Minnesota Division,Portland,OR,97208,2834,6516997089,,http://www.msbcollege.edu
403,260,Southeast BP,southeastbp,FALSE,FALSE,,,,,,9529384240,,http://www.masterautomn.com
404,260,Winnetka Marathon,winnetkamarathon,FALSE,FALSE,2730 Highwood Ave E ,Saint Paul,MN,55119,5898,8003285673,,http://www.medicalartspress.com
405,260,Jade Auto Service,jadeautoservice,TRUE,FALSE,815 Dodd Rd ,Saint Paul,MN,55118,5725,9528814128,,http://www.metrogaragedoor.com
406,260,Snelling I94 Citgo (OLD INFO),snellingi94citgooldinfo,FALSE,FALSE,509 Como Ave. ,Saint Paul,MN,55103,1598,9524408000,,http://www.ridgedoorsales.com
407,,,,,,14025 W Freeway Dr ,Columbus,MN,55038,9705,9528905333,,
408,,,,,,321 Gate Ave ,Williston,ND,58801,5833,6514848441,paul.arntzen@honeywell.com,http://www.startribune.com
409,,,,,,8120 Penn Ave S Ste 111 ,Bloomington,MN,55431,1326,9524848441,,http://twitter.com/StarTribune
410,262,Crosstown Auto Repair,crosstownautorepair,TRUE,TRUE,9309 Lyndale Ave S Ste 109 ,Bloomington,MN,55420,3541,6516470111,netmind18@aol.com,http://www.facebook.com/startribune
411,263,Campbell Mithun,campbellmithun,TRUE,TRUE,9309 Lyndale Ave S # 109 ,Minneapolis,MN,55420,3541,8005479444,robin@hindingheating.com,https://plus.google.com/+startribune/posts
412,,,,,,10843 University Ave NE ,Minneapolis,MN,55434,8032,2188291112,tom@hindingheating.com,http://www.manheim.com
413,,,,,,1823 Glenwood Ave ,Minneapolis,MN,55405,1286,9522333437,customerservice@holidaystationstores.com,http://www.mwhi.com
414,,,,,,5651 International Pkwy ,New Hope,MN,55428,3046,2189631010,dawn.prokop@holidaycompanies.com,http://www.jimmurrplumbing.com/
415,,,,,,9140 Old Cedar Ave S ,Minneapolis,MN,55425,2340,2188331304,iked@heritagebldrs.com,http://www.nelsonstucco.com
416,266,Coit Drapery & Carpet Cleaners,coitdraperyandcarpetcleaners,FALSE,FALSE,6215 W Howard St ,Niles,IL,60714,3403,2188331288,hoffmancorner@aol.com,http://www.northmemorial.com
417,266,Coit Cleaning & Restoration Services,coitcleaningandrestorationservices,FALSE,FALSE,,,,,,3202515555,hagekobanytrans@msn.com,http://www.nashfinch.com
418,266,"Coit Services Minnesota, Inc.",coitservicesminnesotainc,TRUE,FALSE,,,,,,7635331655,showroom@idcmn.com,https://www.spartannash.com/
419,266,Coit,coit,FALSE,FALSE,3500 W 80th St ,Minneapolis,MN,55431,1068,7012829000,,http://www.northcentralbuilders.com
420,266,Coit Services,coitservices,FALSE,FALSE,103 John F Kennedy Pkwy ,Short Hills,NJ,7078,2708,7152362628,regulatory.requests@ampf.com,http://www.michaelfoods.com
421,266,Fabritain Enterprises Inc,fabritainenterprisesinc,FALSE,FALSE,12101 Highway 35W S ,Burnsville,MN,55337,1693,6514643005,ampfcicompliance@ampf.com,http://www.northernasphalt.com
422,267,"Conklin Company, Inc.",conklincompanyinc,TRUE,TRUE,,,,,,7634161301,,
423,269,Coca-Cola Enterprises Inc,cocacolaenterprisesinc,FALSE,FALSE,1850 New Brighton Blvd ,Minneapolis,MN,55418,4825,2188291111,consumeraffairs@icsystem.com,http://www.xcelenergy.com
424,269,Midwest Coca-Cola Bottling Company,midwestcocacolabottlingcompany,FALSE,TRUE,PO Box 10698 1401 Willow Lake Blvd,Vadnais Heights,MN,55110,698,5073733559,,http://www.homesmartminnesota.com
425,269,Coca Cola Refreshments,cocacolarefreshments,TRUE,FALSE,137 85th Ave NW ,Coon Rapids,MN,55433,6023,2185325151,clabs@icsystem.com,
426,269,Coca Cola Bottling Company Jamestown,cocacolabottlingcompanyjamestown,FALSE,FALSE,525 Snelling Ave N ,Saint Paul,MN,55104,2331,6514808300,,http://www.nordicinsulation.com
427,269,Coca-Cola Bottling Company,cocacolabottlingcompany,FALSE,FALSE,3431 Highway 13 E ,Burnsville,MN,55337,1026,6128657515,brucee2000@aol.com,http://www.qwest.com
428,271,Commers Conditioned Water,commersconditionedwater,FALSE,TRUE,4302 Airpark Blvd ,Duluth,MN,55811,5724,7633238272,,
429,271,Commers Soft Water Co,commerssoftwaterco,FALSE,FALSE,2810 3rd Ave N ,Fargo,ND,58102,4021,2185472800,therese@kaufman-roofing.com,http://www.neighborhoodbuilding.com
430,271,"Commers Conditioned Water Southwest, Inc.",commersconditionedwatersouthwestinc,FALSE,FALSE,2519 E 25th St ,Minneapolis,MN,55406,1256,4178735900,christine@kaufman-roofing.com,http://www.northerncargo.net
431,271,"Commers Conditioned Water of Burnsville, Inc.",commersconditionedwaterofburnsvilleinc,FALSE,FALSE,2700 Minnehaha Ave South Suite 1,Minneapolis,MN,55406,,4178735618,bob@kaufmanroofing.com,http://www.northlandapplianceservice.com
432,272,Wells Fargo Financial Acceptance,wellsfargofinancialacceptance,TRUE,TRUE,2500 E 25th St ,Minneapolis,MN,55406,,4178734550,tony@kaufmanroofing.com,http://www.allianzlife.com
433,276,Culligan of St. Peter,culliganofstpeter,TRUE,TRUE,2700 30th Ave S ,Minneapolis,MN,55406,1606,8664677408,info@kaufmanroofing.com,https://www.nebankmn.com
434,276,"Mayer Soft Water, Co",mayersoftwaterco,FALSE,FALSE,118 State St S Ste 102 ,Waseca,MN,56093,3065,6517381244,,http://www.ing-usa.com
435,,,,,,PO Box 524 ,Waseca,MN,56093,524,8006411244,,http://www.reliastar.com
436,277,"Cabinetpak Kitchens of Minnesota, Inc.",cabinetpakkitchensofminnesotainc,TRUE,TRUE,20060 148th Cir N ,Rogers,MN,55374,9463,,,http://www.ingdirect.com
437,281,Custom Camera & Electronics Service Inc.,customcameraandelectronicsserviceinc,FALSE,FALSE,6318 Cambridge St ,Minneapolis,MN,55416,2471,,,https://www.novusglass.com
438,281,Custom Camera Service Inc,customcameraserviceinc,TRUE,TRUE,8000 Powell Rd Ste 160,Hopkins,MN,55343,8786,,dennis.quinn@lupient.com,http://www.northerndoor.com
439,283,Anderson Electric Company Inc,andersonelectriccompanyinc,FALSE,FALSE,11976 Riverwood Dr ,Burnsville,MN,55337,1505,7637449393,,http://www.novakgm.com
440,283,Claude M. Anderson Electric Company Inc,claudemandersonelectriccompanyinc,FALSE,FALSE,12124 12th Ave S ,Burnsville,MN,55337,1408,7637449303,leigh.kennedy@lupient.com,http://www.northlandwater.com
441,283,NEI Electric Inc.,neielectricinc,TRUE,TRUE,2740 American Blvd W Ste 100 ,Bloomington,MN,55431,,,,http://www.wellsfargo.com
442,284,Cargill Incorporated,cargillincorporated,TRUE,TRUE,3680 Victoria St N ,Shoreview,MN,55126,2966,,harry@johnsauto.com,
443,285,Color Specialties Inc,colorspecialtiesinc,TRUE,TRUE,740 Adams St NE ,Minneapolis,MN,55413,2176,,1520Managers@LKQcorp.com,http://www.newgateschool.org
444,287,Continental Motors,continentalmotors,TRUE,TRUE,2900 Johnson St NE ,Minneapolis,MN,55418,2234,9529127365,richard.stoebe@jostens.com,http://www.foundersproperties.com
445,287,"L B Sales, Inc.",lbsalesinc,FALSE,FALSE,17 Washington Ave N # 500 ,Minneapolis,MN,55401,2093,8006576891,consumeraffairs@jostens.com,http://www.podanys.com
446,288,"PricewaterhouseCoopers, LLP",pricewaterhousecoopersllp,TRUE,TRUE,1146 Rice St ,Saint Paul,MN,55117,4999,5074523600,jeffsauto@mcleodusa.net,
447,288,Pricewaterhouse Coopers,pricewaterhousecoopers,FALSE,FALSE,,,,,,6128252435,leann@jeffsauto.com,http://www.facebook.com/OwensCompanies
448,752,Centex Homes,centexhomes,FALSE,FALSE,,,,,,9529244100,carol.rueppel@foxtv.com,http://www.twitter.com/OwensCompanies
449,752,Centex Real Estate Corporation,centexrealestatecorporation,FALSE,FALSE,,,,,,7635603100,cruep601@foxtv.com,http://www.pemtomland.com
450,752,Centex Homes - Minnesota Division,centexhomesminnesotadivision,FALSE,TRUE,,,,,,2186245200,kmspap@foxtv.com,
451,752,Pulte Group MN,pultegroupmn,FALSE,FALSE,4805 Nicollet Ave ,Minneapolis,MN,55409,2510,6514869550,,http://www.bonabros.com
452,292,"Carver General Repair, Inc.",carvergeneralrepairinc,TRUE,TRUE,19030 31st Place N. ,Plymouth,MN,55447,,8007234003,john.campobasso@krausanderson.com,http://www.plehal.com
453,292,Carver Towing,carvertowing,FALSE,FALSE,7079 Amundson Ave ,Edina,MN,55439,2017,6512219710,dengelsma@karealty.com,
454,292,Carver Auto Body,carverautobody,FALSE,FALSE,60 S 6th St Ste 1000 ,Minneapolis,MN,55402,1125,7634166366,psevenich@karealty.com,https://plus.google.com/+PlehalBlacktoppingIncShakopee/about
455,293,Cherokee Service Inc,cherokeeserviceinc,TRUE,TRUE,5170 W Broadway Ave ,Minneapolis,MN,55429,3506,6516369494,,https://www.pilgrimdrycleaners.com
456,293,Cherokee Service Station,cherokeeservicestation,FALSE,FALSE,12930 Martin St NW ,Coon Rapids,MN,55448,7024,7635350580,ddiessner@kainsurance.com,https://www.facebook.com/pages/Pilgrim-Cleaners/280779447824?ref=ts
457,294,Coates Rental & Trailer Sales,coatesrentalandtrailersales,FALSE,FALSE,3446 Bloomington Ave ,Minneapolis,MN,55407,2217,6123312244,kbrenna@kainsurance.com,https://twitter.com/PilgrimCleaners
458,294,Coates Trailer Sales,coatestrailersales,FALSE,FALSE,6885 146th St W ,Saint Paul,MN,55124,6894,6516463889,rwaddell@kainsurance.com,http://www.palenkimball.com
459,294,Coates Trailers Inc,coatestrailersinc,TRUE,TRUE,6781 146th St W ,Apple Valley,MN,55124,7285,,dareldmeggitt@kathfuel.com,
460,294,Coates RV,coatesrv,FALSE,FALSE,452 Northco Dr Ste 180 ,Minneapolis,MN,55432,3308,9528909760,keithwilliams@kathfuel.com,
461,296,Computer Buying Service - Old Name,computerbuyingserviceoldname,FALSE,FALSE,7515 Wayzata Blvd ,Minneapolis,MN,55426,1604,,timmcquillan@kathfuel.com,http://www.parentsautocare.com
462,296,Genesis Computers,genesiscomputers,TRUE,TRUE,,,,,,6127414763,,http://www.facebook.com/parentsautocare
463,296,"Centurion Computers, Inc.",centurioncomputersinc,FALSE,FALSE,,,,,,6123471000,,http://twitter.com/ParentsAutocare
464,296,Centurian Computers Inc,centuriancomputersinc,FALSE,FALSE,300 York Ave ,Saint Paul,MN,55101,4082,,,https://plus.google.com/105988352899332626449/posts
465,299,Crest Cleaners,crestcleaners,TRUE,TRUE,875 Montreal Way ,Saint Paul,MN,55102,4245,9529449433,alicia@kelcosupply.com,http://www.kpmg.com
467,300,Custom Glass & Screen,customglassandscreen,TRUE,TRUE,370 Wabasha St N Ste 100 ,Saint Paul,MN,55102,1390,,order@kelcosupply.com,http://www.patioenc.com
468,305,Cedar Avenue Amoco,cedaravenueamoco,TRUE,TRUE,655 Lone Oak Dr ,Eagan,MN,55121,1649,,dburg@keycadillac.com,http://www.greatdayimprovements.com/
469,306,National Check Service,nationalcheckservice,FALSE,FALSE,11 W 58th St ,Minneapolis,MN,55419,2410,,,http://www.petersonroofing.net
470,306,Global Payments Inc.,globalpaymentsinc,TRUE,TRUE,988 Greensboro Ln ,Eagan,MN,55123,2246,,mstanzak@keycadillac.com,https://www.parkchryslerjeep.com
471,306,NAB Check Services,nabcheckservices,FALSE,FALSE,7740 W 78th St ,Bloomington,MN,55439,2520,,,https://www.pentair.com
472,306,EVS Check Services,evscheckservices,FALSE,FALSE,5516 Doncaster Way ,Minneapolis,MN,55436,2018,9524456010,,http://www.walserbuickgmc.com
473,,,,,,3515 Highway 169 N ,Plymouth,MN,55441,2414,6514545460,justin.bjerkaas@associatedbank.com,http://www.classiccollisioncenter.org
474,,,,,,5936 Pillsbury Ave S ,Minneapolis,MN,55419,2327,2182367165,sheila.iczkowski@associatedbank.com,
475,311,Dun & Bradstreet,dunandbradstreet,TRUE,TRUE,2657 Brand Street  NE ,Minneapolis,MN,55418,,7018524431,,
476,314,Burnsville Dodge,burnsvilledodge,FALSE,FALSE,9339 Science Center Drive ,Minneapolis,MN,55438,,7012524880,sue.smythurst@associatedbank.com,http://www.prestigelm.com
477,314,"Dodge of Burnsville, Inc.",dodgeofburnsvilleinc,TRUE,TRUE,2635 Cedar Ave S ,Minneapolis,MN,55407,1220,7016622421,WeCare@associatedbank.com,http://www.plantscapeinc.com
478,314,John Adamich's Dodge of Burnsville,johnadamichsdodgeofburnsville,FALSE,FALSE,5158 Bloomington Ave ,Minneapolis,MN,55417,1850,3205893328,,http://www.commercialsilk.com
479,,,,,,13600 County Rd 62 ,Minnetonka,MN,55345,,7012221200,contact@lilorbits.com,http://www.prideaux.com
480,316,Dave Steffens Automotive,davesteffensautomotive,FALSE,FALSE,528 Dale St SW ,Hutchinson,MN,55350,2329,2186282311,edo@lilorbits.com,http://www.penncycle.com
481,316,Dave's Automotive,davesautomotive,FALSE,FALSE,375 Jackson St ,Saint Paul,MN,55101,1850,7017756211,brian@lilorbits.com,http://www.medica.com
482,316,Steffens Automotive Dave,steffensautomotivedave,FALSE,FALSE,30 7th St E STE 1600 ,Saint Paul,MN,55101,4970,5074464070,consumeraffairs@landolakes.com,http://www.pioneerwheel.com
483,322,Dey Appliance Company,deyappliancecompany,FALSE,FALSE,998 Kohlman Ct ,Saint Paul,MN,55109,1026,7637800555,DMSwanson@landolakes.com,
484,322,Dey Appliance Parts,deyapplianceparts,FALSE,FALSE,995 Burns Ave ,Saint Paul,MN,55106,6577,6127813367,psjanzen@landolakes.com,
485,322,"Dey Distributing, Inc.",deydistributinginc,TRUE,TRUE,4940 Viking Dr Ste 308 ,Minneapolis,MN,55435,5307,7632527701,dlbrooks@landolakes.com,
486,323,Donnelly Companies,donnellycompanies,FALSE,FALSE,13355 10th Ave N Ste 100 ,Plymouth,MN,55441,5554,9527464200,jleef@leefservices.com,
487,323,Donnelly Dotson Inc,donnellydotsoninc,FALSE,FALSE,13605 1st Ave N Ste 200 ,Plymouth,MN,55441,8831,9528981300,hallieberman@liebermancompanies.com,
488,323,Donnelly Stucco Company,donnellystuccocompany,FALSE,FALSE,2700 Fairview Ave N ,Roseville,MN,55113,1306,7634273950,harold.lederman@liebermancompanies.com,http://www.whitebearlakesuperstore.com
489,323,"Donnelly Stucco Construction Services, Inc.",donnellystuccoconstructionservicesinc,TRUE,TRUE,12460 Wayzata Blvd. ,Minnetonka,MN,55305,1923,6122820981,mia.dirks@liebermancompanies.com,http://www.supergmstore.com
490,323,Donnelly Stucco,donnellystucco,FALSE,FALSE,3235 Denmark Ave ,Eagan,MN,55121,1382,8476251595,rick.cossette@lehmansgarage.com,http://twitter.com/wblsuperstore
491,324,"Duane's Floor Service, Inc.",duanesfloorserviceinc,TRUE,TRUE,7937 Wedgewood Ln N ,Maple Grove,MN,55369,9411,9529153868,request@lehmansgarage.com,http://www.facebook.com/WhiteBearLakeSuperstore
492,,,,,,12780 Plaza Dr ,Eden Prairie,MN,55344,3632,6514293363,darrell.amberson@lehmansgarage.com,https://plus.google.com/+Whitebearlakesuperstore/posts
493,324,Gullickson Hardwoods,gullicksonhardwoods,FALSE,FALSE,20802 Kensington Blvd. ,Lakeville,MN,55044,8052,6514298023,sjammes@abraauto.com,
494,325,Durabilt Additions,durabiltadditions,FALSE,FALSE,8390 Tamarack Vlg STE 512 ,Woodbury,MN,55125,3391,6514390766,garrett@firerepair.com,https://www.lincolnofbloomington.com
495,325,"Durabilt Associates, Inc.",durabiltassociatesinc,TRUE,TRUE,9036 Grand Ave S ,Bloomington,MN,55420,3634,6514516866,hannah@firerepair.com,http://www.qualityinsulationmn.com
496,325,Durabilt Garages,durabiltgarages,FALSE,FALSE,,,,,,6514558709,mikel@firerepair.com,
497,326,"Annis Sewer, Inc",annissewerinc,FALSE,FALSE,,,,,,6516280208,chuck@firerepair.com,http://www.qeroof.com
498,326,"D.C. Annis Sewer, Inc.",dcannissewerinc,TRUE,TRUE,,,,,,6516332421,kevin@firerepair.com,https://www.raymondautobody.com
499,327,IKON Office Solutions,ikonofficesolutions,FALSE,TRUE,9700 Lyndale Ave S ,Bloomington,MN,55420,4233,6517304630,gary@firerepair.com,http://www.rossbachconst.com
500,327,"IKON Office Solutions, a Ricoh Company",ikonofficesolutionsaricohcompany,TRUE,FALSE,,,,,,6517700564,michelle@firerepair.com,http://www.rudyluthertoyota.com
501,332,Deluxe Corporation,deluxecorporation,TRUE,TRUE,,,,,,6517778316,rong@lakewoodcemetery.com,
502,338,"Dinsmore Cleaners, Inc.",dinsmorecleanersinc,FALSE,FALSE,,,,,,9524313262,,http://www.roto-rooter.com
503,338,"Dinsmore Cleaners & Launderers, Inc.",dinsmorecleanersandlaunderersinc,TRUE,TRUE,,,,,,6126280208,,http://www.rotorooter.com/minneapolis
504,340,"DFG, Inc",dfginc,TRUE,TRUE,,,,,,6127700564,,http://www.rotorooter.com/newbrightonmn/
505,340,Dolphin Staffing,dolphinstaffing,FALSE,FALSE,,,,,,6124558709,lsr_david@msn.com,http://www.hillwater.com
506,340,Industrial Staffing,industrialstaffing,FALSE,FALSE,,,,,,7637803404,salesmgr@leossouth.com,http://www.rosedalechev.com
507,340,Codeblu Medical Staffing,codeblumedicalstaffing,FALSE,FALSE,,,,,,6124298023,wbedeaux@leossouth.com,http://www.RentalResearch.com
508,340,Dolphin Group Companies,dolphingroupcompanies,FALSE,FALSE,,,,,,9524454412,,http://www.facebook.com/RentalResearch?sk=info
509,340,Indrotec,indrotec,FALSE,FALSE,,,,,,9528845334,,https://plus.google.com/111270453793858589891/posts
510,340,Clinicor,clinicor,FALSE,FALSE,,,,,,7634932288,FVB_lifespace_invoicecapture@concursolutions.com,http://www.twitter.com/Rental_Research
511,340,Humera,humera,FALSE,FALSE,,,,,,9529352116,,http://dynamex.com
512,340,Jurisin,jurisin,FALSE,FALSE,,,,,,9529379042,jrandall@latuffbrothers.com,http://www.rite-waywaterproofing.com
